7.846463534368446062e+02,0.000000000000000000e+00,3.458097092569063875e+02
0.000000000000000000e+00,7.670882033235807285e+02,2.600628043520979418e+02
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
