1.031888036730183558e+03,0.000000000000000000e+00,3.145402803208167484e+02
0.000000000000000000e+00,1.072832457099636258e+03,2.461890386440026930e+02
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
